id,fragment,book,chapter,first_verse,suffix,tags,entire,active,user_id,score,last_reviewed
881,I look like my brother ,Romans,8,29,"",[],"For whom He foreknew, He also predestined to be conformed to the image of His Son, that He might be the firstborn among many brethren.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
882,alabaster jar,John,12,3,"",[],"Then Mary took a pound of very costly oil of spikenard, anointed the feet of Jesus, and wiped His feet with her hair. And the house was filled with the fragrance of the oil.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
768,my family bears His name,Ephesians,3,15,"",[],"from whom the whole family in heaven and earth is named,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,2,2024-03-14 23:48:51.863
889,pray without ceasing,1 Thessalonians,5,17,"",[],pray without ceasing,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
890,vigilant in prayer,Colossians,4,2,"",[],"Continue earnestly in prayer, being vigilant in it with thanksgiving",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
891,Dad give good gifts,Matthew,7,11,"",[],"If you then, being evil, know how to give good gifts to your children, how much more will your Father who is in heaven give good things to those who ask Him!",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
892,Do not weary of doing good,Galatians,6,9,"",[],"And let us not grow weary while doing good, for in due season we shall reap if we do not lose heart.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
893,all creation groans,Romans,8,19,"",[],For the earnest expectation of the creation eagerly waits for the revealing of the sons of God.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
894,He did not spare His son,Romans,8,32,"",[],"He who did not spare His own Son, but delivered Him up for us all, how shall He not with Him also freely give us all things?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
895,maim made whole,Matthew,15,31,"",[],"So the multitude marveled when they saw the mute speaking, the maimed made whole, the lame walking, and the blind seeing; and they glorified the God of Israel.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
896,"",Romans,10,14,"",[],How then shall they call on Him in whom they have not believed? And how shall they believe in Him of whom they have not heard? And how shall they hear without a preacher?,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
897,God of hope,Romans,15,13,"",[],"Now may the God of hope fill you with all joy and peace in believing, that you may abound in hope by the power of the Holy Spirit",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
898,Heirs of Abraham,Galatians,3,29,"",[],"And if you are Christ’s, then you are Abraham’s seed, and heirs according to the promise.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
899,the generous man,Isaiah,32,8,"",[],"But a generous man devises generous things,
And by generosity he shall stand.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
766,"Today, if you will hear His voice",Psalm,95,8,"",[],"OT Today, if you will hear His voice: Do not harden your hearts, as in the rebellion,
As in the day of trial in the wilderness,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,7,2024-03-20 13:02:00.508
900,raise the dead,Matthew,10,8,"",[],"Heal the sick, cleanse the lepers, raise the dead, cast out demons. Freely you have received, freely give.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
901,those who wait on the Lord shall renew their strength,Isaiah,40,31,"",[],"But those who wait on the Lord
Shall renew their strength;
They shall mount up with wings like eagles,
They shall run and not be weary,
They shall walk and not faint.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
902,the Lord is my shepherd I shall not want,Psalm,23,1,"",[],"The Lord is my shepherd;
I shall not want.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
903,lean not on your own understanding,Proverbs,3,5,-6,[],"Trust in the Lord with all your heart,
And lean not on your own understanding;
In all your ways acknowledge Him,
And He shall direct your paths.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
904,I know the thoughts that I think toward you,Jeremiah,29,11,"",[],"For I know the thoughts that I think toward you, says the Lord, thoughts of peace and not of evil, to give you a future and a hope",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
905,You are the light of the world,Matthew,5,14,"",[],You are the light of the world. A city that is set on a hill cannot be hidden.,t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
906,"Come to Me, all you who labor",Matthew,11,28,"",[],"Come to Me, all you who labor and are heavy laden, and I will give you rest.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
907,Go therefore and make disciples of all the nations,Matthew,28,19,20,[],"Go therefore and make disciples of all the nations, baptizing them in the name of the Father and of the Son and of the Holy Spirit, teaching them to observe all things that I have commanded you; and lo, I am with you always, even to the end of the age.” Amen.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
908,all things are possible to him who believes,Mark,9,23,"",[]," Jesus said to him, “If you can believe, all things are possible to him who believes.”",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
909,for God so loved the world,John,3,16,"",[],"For God so loved the world that He gave His only begotten Son, that whoever believes in Him should not perish but have everlasting life.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
910,let not your hearts be troubled,John,14,27,"",[],"Peace I leave with you, My peace I give to you; not as the world gives do I give to you. Let not your heart be troubled, neither let it be afraid.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
911,all things work together for good to those who love God,Romans,8,28,"",[],"And we know that all things work together for good to those who love God, to those who are the called according to His purpose.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
912,nothing will be able to separate us from the love of God,Romans,8,39,"",[],"nor height nor depth, nor any other created thing, shall be able to separate us from the love of God which is in Christ Jesus our Lord.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
913,love is patient and kind,1 Corinthians,13,4,-6,[],"Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up; does not behave rudely, does not seek its own, is not provoked, thinks no evil; does not rejoice in iniquity, but rejoices in the truth;",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
914,Let all that you do be done with love,1 Corinthians,16,14,"",[],Let all that you do be done with love.,t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
915,walk by faith / not by sight,2 Corinthians,5,7,"",[],"For we walk by faith, not by sight.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
916,I have been crucified with Christ,Galatians,2,20,"",[],"I have been crucified with Christ; it is no longer I who live, but Christ lives in me; and the life which I now live in the flesh I live by faith in the Son of God, who loved me and gave Himself for me.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
917,For by grace you have been saved through faith,Ephesians,2,8,-9,[],"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God, not of works, lest anyone should boast.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
918,I can do all things through Christ who strengthens me,Philippians,4,13,"",[],I can do all things through Christ who strengthens me.,t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
919,for God has not given us a spirit of fear,2 Timothy,1,7,"",[],"For God has not given us a spirit of fear, but of power and of love and of a sound mind.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
920,faith is the substance of things hoped for,Hebrews,11,1,"",[],"Now faith is the substance of things hoped for, the evidence of things not seen.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
921,"My brethren, count it all joy when you fall into various trials",James,1,2,-4,[],"My brethren, count it all joy when you fall into various trials, knowing that the testing of your faith produces patience. But let patience have its perfect work, that you may be perfect and complete, lacking nothing.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
922,"casting all your care upon Him, for He cares for you",1 Peter,5,7,"",[],"casting all your care upon Him, for He cares for you.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
923,There is no fear in love but perfect love casts out fear,1 John,4,18,"",[],"There is no fear in love; but perfect love casts out fear, because fear involves torment. But he who fears has not been made perfect in love.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
924,And God will wipe away every tear from their eyes,Revelation,21,4,"",[],"And God will wipe away every tear from their eyes; there shall be no more death, nor sorrow, nor crying. There shall be no more pain, for the former things have passed away.",t,user_2dTB1hnXK3lUg8h38pmSoqPOILR,0,
926,land of the living,Psalm,27,13,"",[],"I would have lost heart, unless I had believed
That I would see the goodness of the LORD
In the land of the living.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
927,where there is no vision,Proverbs,29,18,"",[],"Where there is no revelation, the people cast off restraint;
But happy is he who keeps the law.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
928,she laughs at time to come,Proverbs,31,25,"",[],"Strength and honor are her clothing;
She laughs at the time to come.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
925,seed to the sower,2 Corinthians,9,10,"",[],"Now may He who supplies seed to the sower, and bread for food, supply and multiply the seed you have sown and increase the fruits of your righteousness,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,2024-03-10 17:44:06.955
929,ministry of reconciliation,2 Corinthians,5,18,"",[],"Now all things are of God, who has reconciled us to Himself through Jesus Christ, and has given us the ministry of reconciliation,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
930,"",Psalm,107,2,"",[],"Let the redeemed of the LORD say so,
Whom He has redeemed from the hand of the enemy,",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
931,"",Matthew,6,25,"",[],"Therefore I say to you, do not worry about your life, what you will eat or what you will drink; nor about your body, what you will put on. Is not life more than food and the body more than clothing?",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
932,"",Matthew,13,58,"",[],Now He did not do many mighty works there because of their unbelief.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
933,"",Psalm,20,7,"",[],"Some trust in chariots, and some in horses;
But we will remember the name of the LORD our God.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
934,"",Leviticus,19,2,"",[],"Speak to all the congregation of the children of Israel, and say to them: ‘You shall be holy, for I the LORD your God am holy.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
935,"",Jeremiah,18,4,"",[],"And the vessel that he made of clay was marred in the hand of the potter; so he made it again into another vessel, as it seemed good to the potter to make.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
936,"",John,12,25,"",[],"He who loves his life will lose it, and he who hates his life in this world will keep it for eternal life.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
381,dig a ditch,2 Kings,3,16,-20,[],"He then said, “God’s word: Dig ditches all over this valley. Here’s what will happen—you won’t hear the wind, you won’t see the rain, but this valley is going to fill up with water and your army and your animals will drink their fill. This is easy for God to do; he will also hand over Moab to you. You will ravage the country: Knock out its fortifications, level the key villages, clear-cut the orchards, clog the springs, and litter the cultivated fields with stones.” In the morning—it was at the hour of morning sacrifice—the water had arrived, water pouring in from the west, from Edom, a flash flood filling the valley with water.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,31,2024-03-18 21:15:42.341
937,"",Isaiah,33,17,"",[],"Your eyes will see the King in His beauty;
They will see the land that is very far off.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
938,"",Psalm,23,5,"",[],"You prepare a table before me in the presence of my enemies;
You anoint my head with oil;
My cup runs over.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
939,"",Psalm,23,5,"",[],"You prepare a table before me in the presence of my enemies;
You anoint my head with oil;
My cup runs over.",t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,0,
350,hands for war / bow of bronze,Psalm,18,34,"","[""""]",He teaches my hands to war so that my arms can bend a bow of bronze.,t,user_2XmR3B2XF3bZxjpFF4TL7KIPVP3,64,2024-02-17 03:06:28.191
